"APPLICATION","TIPO","TAMANHO","VERTICES INÍCIO","RELEASE 0","EVOLUÇÃO","GINI-ADS-V0","GINI-ADS-V1","GINI-ADS-V2","GINI-ADS-V3","GINI-ADS-V4","GINI-ADS-V5","GINI-ADS-V6","GINI-ADS-V7","GINI-ADS-V8","GINI-ADS-V9","GINI-ADS-V10","GINI-ADS-V11","GINI-ADS-V12","GINI-ADS-V13","GINI-ADS-V14","GINI-ADS-V15","GINI-ADS-V16","GINI-ADS-V17","GINI-ADS-V18","GINI-ADS-V19","GINI-ADS-V20","GINI-AIS-V0","GINI-AIS-V1","GINI-AIS-V2","GINI-AIS-V3","GINI-AIS-V4","GINI-AIS-V5","GINI-AIS-V6","GINI-AIS-V7","GINI-AIS-V8","GINI-AIS-V9","GINI-AIS-V10","GINI-AIS-V11","GINI-AIS-V12","GINI-AIS-V13","GINI-AIS-V14","GINI-AIS-V15","GINI-AIS-V16","GINI-AIS-V17","GINI-AIS-V18","GINI-AIS-V19","GINI-AIS-V20","SCF-V0","SCF-V1","SCF-V2","SCF-V3","SCF-V4","SCF-V5","SCF-V6","SCF-V7","SCF-V8","SCF-V9","SCF-V10","SCF-V11","SCF-V12","SCF-V13","SCF-V14","SCF-V15","SCF-V16","SCF-V17","SCF-V18","SCF-V19","SCF-V20","ADCS-V0","ADCS-V1","ADCS-V2","ADCS-V3","ADCS-V4","ADCS-V5","ADCS-V6","ADCS-V7","ADCS-V8","ADCS-V9","ADCS-V10","ADCS-V11","ADCS-V12","ADCS-V13","ADCS-V14","ADCS-V15","ADCS-V16","ADCS-V17","ADCS-V18","ADCS-V19","ADCS-V20"
"application-2414","BARABASI_ALBERT_GRAPH","BIG","38","NO PROBLEM","WORSEN","0.2337526","0.2499346","0.2517332","0.2532368","0.2538947","0.2538947","0.2552184","0.2552184","0.2609752","0.2614168","0.2675036","0.2725424","0.2725424","0.2728488","0.2772007","0.2772007","0.2813309","0.2813309","0.2818659","0.2818659","0.2859259","0.6796945","0.6826144","0.6856323","0.6883915","0.6894737","0.6894737","0.6931774","0.6931774","0.6932561","0.6941748","0.6970868","0.6978531","0.6978531","0.6999226","0.6998360","0.6998360","0.6997410","0.6997410","0.7031202","0.7031202","0.7071958","0.09233449477351917","0.08585858585858586","0.08233117483811286","0.07908163265306123","0.07755102040816327","0.07755102040816327","0.07503770739064856","0.07503770739064856","0.07329462989840348","0.07197763801537387","0.06829573934837092","0.0657510227936879","0.0657510227936879","0.06366120218579235","0.06240084611316764","0.06240084611316764","0.061187916026625704","0.061187916026625704","0.05985576923076923","0.05985576923076923","0.055900621118012424","3.7857142857142856","3.7777777777777777","3.7872340425531914","3.795918367346939","3.8","3.8","3.826923076923077","3.826923076923077","3.811320754716981","3.814814814814815","3.824561403508772","3.8135593220338984","3.8135593220338984","3.819672131147541","3.806451612903226","3.806451612903226","3.7936507936507935","3.7936507936507935","3.830769230769231","3.830769230769231","3.857142857142857"
"application-2415","BARABASI_ALBERT_GRAPH","BIG","28","NO PROBLEM","WORSEN","0.1938657","0.2251526","0.2489557","0.2489557","0.2489557","0.2558271","0.2560085","0.2561635","0.2562951","0.2562951","0.2619779","0.2619779","0.2619779","0.2672553","0.2672553","0.2765269","0.2765269","0.2765269","0.2765269","0.2883506","0.2950257","0.6417824","0.6456654","0.6487051","0.6487051","0.6487051","0.6524436","0.6551540","0.6577170","0.6601443","0.6601443","0.6606265","0.6606265","0.6606265","0.6610743","0.6610743","0.6639493","0.6639493","0.6639493","0.6639493","0.6648212","0.6653087","0.10887096774193548","0.09831932773109243","0.08961593172119488","0.08961593172119488","0.08961593172119488","0.08525641025641026","0.08353658536585366","0.08188153310104529","0.08028792912513842","0.08028792912513842","0.07822410147991543","0.07822410147991543","0.07822410147991543","0.07626262626262627","0.07626262626262627","0.07136524822695035","0.07136524822695035","0.07136524822695035","0.07136524822695035","0.06666666666666667","0.06386066763425254","3.375","3.342857142857143","3.3157894736842106","3.3157894736842106","3.3157894736842106","3.325","3.341463414634146","3.357142857142857","3.372093023255814","3.372093023255814","3.3636363636363638","3.3636363636363638","3.3636363636363638","3.3555555555555556","3.3555555555555556","3.3541666666666665","3.3541666666666665","3.3541666666666665","3.3541666666666665","3.3333333333333335","3.3207547169811322"
"application-2416","BARABASI_ALBERT_GRAPH","BIG","29","NO PROBLEM","WORSEN","0.3340875","0.3376190","0.3421355","0.3448987","0.3448987","0.3448332","0.3448332","0.3472868","0.3487615","0.3479611","0.3471309","0.3483616","0.3483616","0.3483616","0.3466736","0.3466736","0.3458121","0.3487976","0.3487976","0.3505298","0.3489147","0.6347411","0.6352381","0.6425564","0.6475438","0.6475438","0.6516035","0.6516035","0.6524031","0.6550602","0.6568998","0.6594455","0.6649718","0.6649718","0.6649718","0.6678794","0.6678794","0.6698612","0.6722003","0.6722003","0.6723988","0.6779070","0.10427807486631016","0.10084033613445378","0.09041835357624832","0.08658536585365853","0.08658536585365853","0.08536585365853659","0.08536585365853659","0.08305647840531562","0.07929292929292929","0.07777777777777778","0.07631822386679","0.07224489795918368","0.07224489795918368","0.07224489795918368","0.06975867269984917","0.06975867269984917","0.068577648766328","0.0646103896103896","0.0646103896103896","0.06328320802005012","0.06073446327683616","3.4411764705882355","3.4285714285714284","3.4358974358974357","3.4634146341463414","3.4634146341463414","3.5","3.5","3.488372093023256","3.488888888888889","3.5","3.5106382978723403","3.54","3.54","3.54","3.5576923076923075","3.5576923076923075","3.5660377358490565","3.5535714285714284","3.5535714285714284","3.543859649122807","3.5833333333333335"
"application-2417","BARABASI_ALBERT_GRAPH","BIG","35","NO PROBLEM","WORSEN","0.3276776","0.3276776","0.3276776","0.3276776","0.3276776","0.3281126","0.3281126","0.3309091","0.3309091","0.3309091","0.3330102","0.3324964","0.3324964","0.3319540","0.3319540","0.3319540","0.3343303","0.3337229","0.3330954","0.3335283","0.3331838","0.6496995","0.6496995","0.6496995","0.6496995","0.6496995","0.6536940","0.6536940","0.6533333","0.6533333","0.6533333","0.6548048","0.6557420","0.6557420","0.6611494","0.6611494","0.6611494","0.6611277","0.6628772","0.6641509","0.6670565","0.6714824","0.08414634146341464","0.08414634146341464","0.08414634146341464","0.08414634146341464","0.08414634146341464","0.08139534883720931","0.08139534883720931","0.07928118393234672","0.07928118393234672","0.07928118393234672","0.07584541062801932","0.07446808510638298","0.07446808510638298","0.07102040816326531","0.07102040816326531","0.07102040816326531","0.06941176470588235","0.06825037707390648","0.06712626995645864","0.06638714185883997","0.0646103896103896","3.3658536585365852","3.3658536585365852","3.3658536585365852","3.3658536585365852","3.3658536585365852","3.4186046511627906","3.4186046511627906","3.409090909090909","3.409090909090909","3.409090909090909","3.4130434782608696","3.425531914893617","3.425531914893617","3.48","3.48","3.48","3.4705882352941178","3.480769230769231","3.490566037735849","3.5185185185185186","3.5535714285714284"
"application-2418","BARABASI_ALBERT_GRAPH","BIG","54","NO PROBLEM","WORSEN","0.1802398","0.2190797","0.2190797","0.2240319","0.2240319","0.2240319","0.2240319","0.2294211","0.2301330","0.2342201","0.2378261","0.2380657","0.2449587","0.2449587","0.2483434","0.2484529","0.2484529","0.2543044","0.2543044","0.2570784","0.2596656","0.6739975","0.6824428","0.6824428","0.6835293","0.6835293","0.6835293","0.6835293","0.6865254","0.6883882","0.6891845","0.6890881","0.6899350","0.6905277","0.6905277","0.6919476","0.6926864","0.6926864","0.6931196","0.6931196","0.6943311","0.6954604","0.05990648743424898","0.049698189134808855","0.049698189134808855","0.04832572298325723","0.04832572298325723","0.04832572298325723","0.04832572298325723","0.04596719070403281","0.04495293735800065","0.043827160493827164","0.043209876543209874","0.04275639141933588","0.041176470588235294","0.041176470588235294","0.03983656792645557","0.03945068664169788","0.03945068664169788","0.03810191678354371","0.03810191678354371","0.03695175438596491","0.035868893011750155","3.4745762711864407","3.4788732394366195","3.4788732394366195","3.4794520547945207","3.4794520547945207","3.4794520547945207","3.4794520547945207","3.4935064935064934","3.5063291139240507","3.506172839506173","3.5","3.5060240963855422","3.5","3.5","3.50561797752809","3.511111111111111","3.511111111111111","3.5053763440860215","3.5053763440860215","3.5104166666666665","3.515151515151515"
"application-2419","BARABASI_ALBERT_GRAPH","BIG","55","NO PROBLEM","WORSEN","0.2371446","0.2426407","0.2443354","0.2490587","0.2505234","0.2505234","0.2505234","0.2505234","0.2505234","0.2533049","0.2559052","0.2583415","0.2595029","0.2606289","0.2606289","0.2638093","0.2648084","0.2648084","0.2648084","0.2657791","0.2694013","0.5822142","0.5876623","0.5893286","0.5939383","0.5953573","0.5953573","0.5953573","0.5953573","0.5953573","0.5980384","0.6005285","0.6028470","0.6039474","0.6050110","0.6050110","0.6079990","0.6089325","0.6089325","0.6089325","0.6098373","0.6131929","0.045426065162907266","0.04350282485875706","0.04289617486338798","0.04117063492063492","0.040625","0.040625","0.040625","0.040625","0.040625","0.03957485300768883","0.038576300085251494","0.03762575452716298","0.03716744913928013","0.03671993911719939","0.03671993911719939","0.03543859649122807","0.03503075871496924","0.03503075871496924","0.03503075871496924","0.03463203463203463","0.0331225534477567","2.543859649122807","2.566666666666667","2.5737704918032787","2.59375","2.6","2.6","2.6","2.6","2.6","2.611940298507463","2.6231884057971016","2.6338028169014085","2.638888888888889","2.643835616438356","2.643835616438356","2.6578947368421053","2.6623376623376624","2.6623376623376624","2.6623376623376624","2.6666666666666665","2.682926829268293"
"application-2420","BARABASI_ALBERT_GRAPH","BIG","43","NO PROBLEM","WORSEN","0.3246867","0.3290171","0.3303023","0.3303023","0.3314766","0.3314766","0.3325536","0.3325536","0.3324588","0.3335448","0.3335448","0.3344600","0.3344600","0.3343109","0.3343109","0.3343109","0.3349282","0.3349282","0.3346849","0.3346849","0.3363879","0.6388808","0.6412628","0.6437827","0.6437827","0.6461377","0.6461377","0.6483431","0.6483431","0.6502999","0.6504124","0.6504124","0.6523576","0.6523576","0.6541219","0.6541219","0.6541219","0.6574899","0.6574899","0.6590553","0.6590553","0.6609476","0.06753006475485661","0.06235294117647059","0.0602322206095791","0.0602322206095791","0.05824915824915825","0.05824915824915825","0.05639097744360902","0.05639097744360902","0.05565638233514821","0.05464640561075394","0.05464640561075394","0.053005464480874315","0.053005464480874315","0.0523532522474881","0.0523532522474881","0.0523532522474881","0.05024038461538462","0.05024038461538462","0.04965034965034965","0.04965034965034965","0.04752770673486786","3.106382978723404","3.1176470588235294","3.1320754716981134","3.1320754716981134","3.1454545454545455","3.1454545454545455","3.1578947368421053","3.1578947368421053","3.1724137931034484","3.169491525423729","3.169491525423729","3.180327868852459","3.180327868852459","3.193548387096774","3.193548387096774","3.193548387096774","3.2153846153846155","3.2153846153846155","3.227272727272727","3.227272727272727","3.2318840579710146"
"application-2421","BARABASI_ALBERT_GRAPH","BIG","42","NO PROBLEM","WORSEN","0.2214358","0.2214358","0.2214358","0.2473089","0.2480457","0.2480457","0.2480457","0.2480457","0.2487305","0.2510279","0.2510279","0.2510279","0.2567694","0.2567694","0.2618352","0.2618352","0.2625455","0.2667086","0.2667086","0.2707792","0.2710425","0.6802326","0.6802326","0.6802326","0.6891991","0.6902064","0.6902064","0.6902064","0.6902064","0.6915200","0.6956681","0.6956681","0.6956681","0.6974790","0.6974790","0.6990994","0.6990994","0.7007874","0.7006752","0.7006752","0.7011905","0.7037645","0.08309178743961353","0.08309178743961353","0.08309178743961353","0.07092941998602376","0.0696969696969697","0.0696969696969697","0.0696969696969697","0.0696969696969697","0.0685064935064935","0.06412429378531073","0.06412429378531073","0.06412429378531073","0.06093189964157706","0.06093189964157706","0.05804195804195804","0.05804195804195804","0.0574400723654455","0.056409130816505705","0.056409130816505705","0.0546583850931677","0.0518326545723806","3.739130434782609","3.739130434782609","3.739130434782609","3.759259259259259","3.7636363636363637","3.7636363636363637","3.7636363636363637","3.7636363636363637","3.767857142857143","3.783333333333333","3.783333333333333","3.783333333333333","3.7777777777777777","3.7777777777777777","3.772727272727273","3.772727272727273","3.791044776119403","3.7794117647058822","3.7794117647058822","3.7714285714285714","3.7837837837837838"
"application-2422","BARABASI_ALBERT_GRAPH","BIG","38","NO PROBLEM","WORSEN","0.06686047","0.06686047","0.06686047","0.06686047","0.07117794","0.07117794","0.06969309","0.07493062","0.07493062","0.07343381","0.07820751","0.07671233","0.07671233","0.08108108","0.07959755","0.07959755","0.07816712","0.07816712","0.07816712","0.07816712","0.08166426","0.8604651","0.8604651","0.8604651","0.8604651","0.8691729","0.8691729","0.8734015","0.8769658","0.8769658","0.8807624","0.8839732","0.8873973","0.8873973","0.8903021","0.8934030","0.8934030","0.8963489","0.8963489","0.8963489","0.8963489","0.9086310","0.07087486157253599","0.07087486157253599","0.07087486157253599","0.07087486157253599","0.06717171717171717","0.06717171717171717","0.06570048309178744","0.06382978723404255","0.06382978723404255","0.0625","0.060799319727891155","0.05959183673469388","0.05959183673469388","0.05803921568627451","0.05693815987933635","0.05693815987933635","0.05587808417997097","0.05587808417997097","0.05587808417997097","0.05587808417997097","0.05051421657592257","2.9767441860465116","2.9767441860465116","2.9767441860465116","2.9767441860465116","2.9555555555555557","2.9555555555555557","2.9565217391304346","2.9361702127659575","2.9361702127659575","2.9375","2.9183673469387754","2.92","2.92","2.9019607843137254","2.9038461538461537","2.9038461538461537","2.9056603773584904","2.9056603773584904","2.9056603773584904","2.9056603773584904","2.8793103448275863"
"application-2423","BARABASI_ALBERT_GRAPH","BIG","37","NO PROBLEM","WORSEN","0.2959737","0.2959737","0.2959737","0.2959737","0.2982650","0.2982650","0.3023569","0.3023569","0.3041868","0.3052197","0.3052197","0.3052197","0.3052197","0.3052197","0.3069249","0.3093960","0.3093960","0.3093960","0.3112622","0.3112622","0.3132035","0.6111111","0.6111111","0.6111111","0.6111111","0.6127722","0.6127722","0.6158249","0.6158249","0.6172303","0.6208480","0.6208480","0.6208480","0.6208480","0.6208480","0.6223592","0.6269799","0.6269799","0.6269799","0.6356498","0.6356498","0.6391775","0.07142857142857142","0.07142857142857142","0.07142857142857142","0.07142857142857142","0.06976744186046512","0.06976744186046512","0.06666666666666667","0.06666666666666667","0.06521739130434782","0.06429232192414432","0.06429232192414432","0.06429232192414432","0.06429232192414432","0.06429232192414432","0.06294326241134751","0.060816326530612246","0.060816326530612246","0.060816326530612246","0.05841799709724238","0.05841799709724238","0.05656565656565657","2.9285714285714284","2.9285714285714284","2.9285714285714284","2.9285714285714284","2.9302325581395348","2.9302325581395348","2.933333333333333","2.933333333333333","2.9347826086956523","2.9574468085106385","2.9574468085106385","2.9574468085106385","2.9574468085106385","2.9574468085106385","2.9583333333333335","2.98","2.98","2.98","3.0377358490566038","3.0377358490566038","3.0545454545454547"
"application-2424","BARABASI_ALBERT_GRAPH","BIG","29","NO PROBLEM","WORSEN","0.3412088","0.3419003","0.3419003","0.3450674","0.3477801","0.3482620","0.3488409","0.3491943","0.3491943","0.3497523","0.3497523","0.3497523","0.3502517","0.3502517","0.3505402","0.3510256","0.3518247","0.3518247","0.3522876","0.3523274","0.3527493","0.6219780","0.6217549","0.6217549","0.6275532","0.6328400","0.6353610","0.6353317","0.6377318","0.6377318","0.6377150","0.6377150","0.6377150","0.6377237","0.6377237","0.6402561","0.6405128","0.6453508","0.6453508","0.6455338","0.6500803","0.6524697","0.08739495798319327","0.08492063492063492","0.08492063492063492","0.0796221322537112","0.07308970099667775","0.07188160676532769","0.0702020202020202","0.06908212560386473","0.06908212560386473","0.06753006475485661","0.06753006475485661","0.06753006475485661","0.06604609929078015","0.06604609929078015","0.06505102040816327","0.0636734693877551","0.06059506531204644","0.06059506531204644","0.0593990216631726","0.05779220779220779","0.0559588626739262","2.9714285714285715","2.9722222222222223","2.9722222222222223","3.0256410256410255","3.0697674418604652","3.090909090909091","3.088888888888889","3.108695652173913","3.108695652173913","3.106382978723404","3.106382978723404","3.106382978723404","3.1041666666666665","3.1041666666666665","3.122448979591837","3.12","3.150943396226415","3.150943396226415","3.1481481481481484","3.1785714285714284","3.189655172413793"
"application-2425","BARABASI_ALBERT_GRAPH","BIG","51","NO PROBLEM","WORSEN","0.2326537","0.2418027","0.2426579","0.2426579","0.2442232","0.2442232","0.2449397","0.2454772","0.2454772","0.2454772","0.2461589","0.2509225","0.2509225","0.2509225","0.2509225","0.2519115","0.2567897","0.2583732","0.2583732","0.2626074","0.2665580","0.6873716","0.6942121","0.6953281","0.6953281","0.6973152","0.6973152","0.6981982","0.7000226","0.7000226","0.7000226","0.7008341","0.7007861","0.7007861","0.7007861","0.7007861","0.7032193","0.7038328","0.7072796","0.7072796","0.7078025","0.7082848","0.06954887218045112","0.06425171866737175","0.06323604710701484","0.06323604710701484","0.06129807692307692","0.06129807692307692","0.060372960372960374","0.05970149253731343","0.05970149253731343","0.05970149253731343","0.058823529411764705","0.05775788576300085","0.05775788576300085","0.05775788576300085","0.05775788576300085","0.056338028169014086","0.054604261796042615","0.05194805194805195","0.05194805194805195","0.05047062641999351","0.049074074074074076","3.8947368421052633","3.9193548387096775","3.9206349206349205","3.9206349206349205","3.923076923076923","3.923076923076923","3.9242424242424243","3.9402985074626864","3.9402985074626864","3.9402985074626864","3.9411764705882355","3.927536231884058","3.927536231884058","3.927536231884058","3.927536231884058","3.943661971830986","3.9315068493150687","3.948051948051948","3.948051948051948","3.9367088607594938","3.925925925925926"
